"id","date","day","favorites","retweets","title","url","author","score"
"529325931001704448",2014-11-03,"Monday",10,5,"Let's Do Some MORE Hierarchical Bayes Choice Modeling in R!","http://t.co/R92naINTcn","Joel Cadwell",20
"529385097514856448",2014-11-03,"Monday",7,4,"Variability of weather forecasts","http://t.co/ltkfbMZgJB","smarterpoland",15
"529269246010732545",2014-11-03,"Monday",10,8,"R 3.1.2 release (and upgrading for Windows users)","http://t.co/s4mMqJM4hM","Tal Galili",26
"529094424874074113",2014-11-03,"Monday",1,1,"RcppArmadillo 0.4.500.0","http://t.co/75lWJ6CE2x","Thinking inside the box",3
"529005098576273408",2014-11-02,"Sunday",4,3,"It’s Amazing How Well Dumb Things [Get Marketed]","http://t.co/gC5gffu1yU","Ilya Kipnis",10
"528801278051090432",2014-11-02,"Sunday",9,7,"Query Pandas DataFrame with SQL","http://t.co/r6TSx8lJqc","statcompute",23
"528743396593004544",2014-11-02,"Sunday",6,4,"Leveraging R for Job Openings for Economists","http://t.co/i89HZvflcb","Thiemo Fetzer",14
"528367109525364737",2014-11-01,"Saturday",5,0,"Condorcet Voting with Rcpp","http://t.co/bzh4XYkZnT","Rcpp Gallery",5
"528523162409897986",2014-11-01,"Saturday",21,5,"Introducing Rsenal – magic R functions for things various","http://t.co/n08QcyZARb","Tim Salabim",31
"528611227040104448",2014-11-01,"Saturday",6,4,"Exploration of Letter Make Up of English Words","http://t.co/GFg7YVw2IX","tylerrinker",14
"528247565255340032",2014-10-31,"Friday",24,12,"New dplyr course by RStudio and DataCamp! Learn data manipulation interactively","http://t.co/En8joCEs5S","DataCamp",48
"528302926427480065",2014-10-31,"Friday",9,14,"R 3.1.2 released with over 6,000 CRAN packages available","http://t.co/Ray6KJ0awS","David Smith",37
"528267704050790402",2014-10-31,"Friday",4,2,"Combining FAA and Stepwise Correlation","http://t.co/aRCdtHbq1a","Ilya Kipnis",8
"528300213622956032",2014-10-31,"Friday",6,2,"Parsing multipart/form-data with webutils","http://t.co/YCvGNn79WH","Jeroen Ooms",10
"528185988632150017",2014-10-31,"Friday",0,1,"A simple array class with specialized linear algebra routines","http://t.co/gf7DZBjsd5","Rcpp Gallery",2
"528186019082825729",2014-10-31,"Friday",0,0,"Dynamic dispatch for sparse matrices","http://t.co/sBQPR7lLSA","Rcpp Gallery",0
"528185956256342016",2014-10-31,"Friday",1,1,"Using iterators for sparse vectors and matrices","http://t.co/2buS6SRTg7","Rcpp Gallery",3
"528186051102134273",2014-10-31,"Friday",3,2,"Vector Subsetting in Rcpp","http://t.co/358wAr8xhy","Rcpp Gallery",7
"528187197334118400",2014-10-31,"Friday",1,2,"Jobs at Amazon","http://t.co/cmwVsQDexy","Rob J Hyndman",5
"528097855941013504",2014-10-31,"Friday",13,8,"My Commonly Done ggplot2 graphs","http://t.co/XMILxbp5o8","strictlystat",29
"527998424910548992",2014-10-31,"Friday",5,1,"Wrangling F1 Data With R – F1DataJunkie Book","http://t.co/vZz8C3Y8UY","Tony Hirst",7
"527873868266872832",2014-10-30,"Thursday",12,9,"Extracting datasets from excel files in a zipped folder","http://t.co/BoGonznuGT","arthur charpentier",30
"527968230959108096",2014-10-30,"Thursday",7,1,"Some R Highlights from the Bay Area Data Science Camp and Unconference","http://t.co/G1iomHG1ia","Joseph Rickert",9
"527965831267758080",2014-10-30,"Thursday",24,5,"Call Python from R through Rcpp","http://t.co/2kZ6FVJ7ti","Rcpp Gallery",34
"527836226183651328",2014-10-30,"Thursday",3,3,"Computing an Inner Product with RcppParallel","http://t.co/Re6AoYcxOp","Rcpp Gallery",9
"527836152313556994",2014-10-30,"Thursday",2,1,"Implementing an EM Algorithm for Probit Regressions","http://t.co/jNObuhuV0d","Rcpp Gallery",4
"527965731183292417",2014-10-30,"Thursday",9,6,"Parallel Distance Matrix Calculation with RcppParallel","http://t.co/lmuGGfncvz","Rcpp Gallery",21
"527836126698938370",2014-10-30,"Thursday",0,1,"Sampling Importance Resampling (SIR) and social revolution.","http://t.co/GZ0C1Z3dlf","Rcpp Gallery",2
"527965805653155840",2014-10-30,"Thursday",2,0,"Speed Chain Ladder Analysis with Rcpp","http://t.co/Td4DTEyNAb","Rcpp Gallery",2
"527965755308924930",2014-10-30,"Thursday",1,4,"Summing a Vector in Parallel with RcppParallel","http://t.co/HCp2XWiOF0","Rcpp Gallery",9
"527965784677437440",2014-10-30,"Thursday",2,4,"Transforming a Matrix in Parallel using RcppParallel","http://t.co/48uE2N8RFf","Rcpp Gallery",10
"527836189789679616",2014-10-30,"Thursday",4,0,"Using RcppArmadillo with bigmemory","http://t.co/PgRJOGGtQm","Rcpp Gallery",4
"527614668588593152",2014-10-30,"Thursday",0,1,"LA R Meetup – November 11: Highlights from the useR! 2014 conference – Part 2","http://t.co/XmYVheN9qP","Szilard Pafka",2
"527486377856749568",2014-10-29,"Wednesday",1,1,"Randomly deleting duplicate rows from a dataframe","http://t.co/KCbzylcEN2","Amy Whitehead",3
"527591997293342720",2014-10-29,"Wednesday",3,3,"Don’t Worry _Too_ Much About The 2014 Gallup Crime Poll","http://t.co/yczQ1POfLR","Bob Rudis (@hrbrmstr)",9
"527575660672192512",2014-10-29,"Wednesday",2,3,"Getting old in baseball","http://t.co/15pIaGLPu6","dan",8
"527517754761306112",2014-10-29,"Wednesday",0,0,"A Walk-Forward Attempt on FAA","http://t.co/AeRwdntRFQ","Ilya Kipnis",0
"527514004189503488",2014-10-29,"Wednesday",4,1,"R Class for Wildfire Scientists","http://t.co/E8Wr13UKfR","Jonathan Callahan",6
"527262333769244673",2014-10-29,"Wednesday",4,0,"Type III tests and R","http://t.co/v4Cvhm0MQv","Joseph Rickert",4
"527258564507615232",2014-10-29,"Wednesday",7,2,"reliable ABC model choice via random forests","http://t.co/iVGB93js5I","xi'an",11
"526945264519503872",2014-10-28,"Tuesday",5,3,"Create Fashion Fingerprints with R","http://t.co/L17dDxbuM7","David Smith",11
"526916325990346753",2014-10-28,"Tuesday",48,17,"Online index of plots and corresponding R scripts","http://t.co/kDJWV5QDea","Eric Cai - The Chemica...",82
"526943991695028224",2014-10-28,"Tuesday",6,3,"Visualizing the History of Epidemics","http://t.co/6lQXiOikDN","PirateGrunt",12
"527110114348507137",2014-10-28,"Tuesday",3,1,"Flexible Beta Modeling","http://t.co/RiIovOPKlY","statcompute",5
"526768026545176576",2014-10-27,"Monday",4,1,"Size Doesn’t Matter","http://t.co/IdaRaBvUxN","aschinchon",6
"526816973930246145",2014-10-27,"Monday",6,2,"Introducing Stepwise Correlation Rank","http://t.co/b7sBOF1eo6","Ilya Kipnis",10
"526556460155535360",2014-10-27,"Monday",10,8,"Probable Points and Credible Intervals, Part 1","http://t.co/6t2AwPS1HC","Rasmus Bååth",26
"526879825810554882",2014-10-27,"Monday",2,2,"Announcing Corporate Training in R Analytics, Nov. 6-7","http://t.co/rkjJGIafrM","Vivian S. Zhang",6
"526879860669415424",2014-10-27,"Monday",7,8,"Machine Learning in R—–NYC class offering","http://t.co/i3wuaZPM6B","Vivian S. Zhang",23
"526413014287646720",2014-10-26,"Sunday",33,19,"Visualizing (generalized) linear mixed effects models with ggplot #rstats #lme4","http://t.co/GRlEX8WPbJ","Daniel",71
"526347587935145984",2014-10-26,"Sunday",4,3,"Brazilian latest polls and house effects","http://t.co/LbUhVp1xjg","Daniel Marcelino",10
"526205357232648192",2014-10-26,"Sunday",11,5,"RSQLite 1.0.0","http://t.co/XbwB5hWxmS","hadleywickham",21
"526284664827162624",2014-10-26,"Sunday",8,5,"Model Segmentation with Recursive Partitioning","http://t.co/NAo4rEcTi6","statcompute",18
"526229268271878146",2014-10-26,"Sunday",0,1,"Call for participation: AusDM 2014, Brisbane, 27-28 November","http://t.co/ly8oRgLF1G","Yanchang Zhao",2
"525825377420054528",2014-10-25,"Saturday",4,2,"Simple Probs","http://t.co/HIFH2x15X5","Daniel Marcelino",8
"526142463170195457",2014-10-25,"Saturday",1,3,"What are the chances of Dilma tomorrow?","http://t.co/3i7U6iXt2K","Daniel Marcelino",7
"526064447635202049",2014-10-25,"Saturday",4,4,"jsonlite 0.9.13: high performance number formatting","http://t.co/0gKBxFPnoq","Jeroen Ooms",12
"525480628431491073",2014-10-24,"Friday",4,5,"Stan 2.5, now with MATLAB, Julia, and ODEs","http://t.co/fRYqNXChCp","Bob Carpenter",14
"525518328001871872",2014-10-24,"Friday",3,1,"sjPlot 1.6 – major revisions, anyone for beta testing? #rstats","http://t.co/Luw75I3bQp","Daniel",5
"525500783786094592",2014-10-24,"Friday",8,6,"How to Download and Run R Scripts from this Site","http://t.co/WdUukvyXPt","Isaac Petersen",20
"525444094961541120",2014-10-24,"Friday",2,0,"Generating secure random numbers with openssl","http://t.co/aMVLZdMoii","Jeroen Ooms",2
"525590060628860929",2014-10-24,"Friday",10,19,"R and RStudio incompatibility with Yosemite Mac OS X 10.10","http://t.co/OyZXofJ1an","Jon",48
"525535990727720961",2014-10-24,"Friday",0,2,"Happening just now… 6th Conference of the R Spanish User Community","http://t.co/29PfGyL7Fw","mareviv",4
"525544757158612992",2014-10-24,"Friday",9,2,"'Open sourcing' microsimulation with R","http://t.co/F4jNazNYpW","Robin Lovelace - R",13
"525452902882496514",2014-10-24,"Friday",1,2,"&lt;h2 id=""introducing-rocker-docker-for-r""&gt;Introducing Rocker: Docker for R&lt;/h2&gt;","http://t.co/igxiqXs7tO","Thinking inside the box",5
"525437805229797376",2014-10-24,"Friday",1,1,"Feller’s shoes and Rasmus’ socks [well, Karl's actually...]","http://t.co/kaFLFYuDTz","xi'an",3
"525116952872640512",2014-10-23,"Thursday",5,2,"simmer 2.0: a performance boost &amp; revised syntax","http://t.co/LG19ml515f","Bart",9
"525386210538455040",2014-10-23,"Thursday",10,8,"A first look at Distributed R","http://t.co/4zIXEpAN4G","Joseph Rickert",26
"525255423494856705",2014-10-23,"Thursday",4,5,"Why is my OS X Yosemite install taking so long?: an analysis","http://t.co/cn5CC35BYQ","Posts by tony.fischett...",14
"525400050399461376",2014-10-23,"Thursday",7,8,"Introducing Rocker: Docker for R","http://t.co/y68ghcYrAT","rOpenSci Blog - R",23
"525265439144697858",2014-10-23,"Thursday",0,1,"Leveraging R for Econ Job Market","http://t.co/drLr2QhVma","Thiemo Fetzer",2
"524948372080181249",2014-10-22,"Wednesday",5,2,"Prediction intervals too narrow","http://t.co/4pWGmmOQj8","Rob J Hyndman",9
"524947165903196160",2014-10-22,"Wednesday",6,10,"translate2R: Migrate SPSS scripts to R at the push of a button","http://t.co/HS3tI4PJw4","Tobias Titze",26
"524632542905774082",2014-10-21,"Tuesday",2,0,"Kernel Density Estimation with Ripley’s Circumferential Correction","http://t.co/bUOJbeXzuq","arthur charpentier",2
"524382134115381249",2014-10-21,"Tuesday",6,1,"Explore R package connections at MRAN","http://t.co/eYfoyWY65D","David Smith",8
"524475198511120384",2014-10-21,"Tuesday",17,7,"Learn dplyr with RStudio and Datacamp","http://t.co/S4CMyKFybG","Garrett.Grolemund",31
"524692886344830977",2014-10-21,"Tuesday",4,2,"An Attempt At Replicating Flexible Asset Allocation (FAA)","http://t.co/53umhHwntL","Ilya Kipnis",8
"524640040811376640",2014-10-21,"Tuesday",5,2,"Example 2014.12: Changing repeated measures data from wide to narrow format","http://t.co/Ni1ZDr3ZZ1","Ken Kleinman",9
"524359446550441984",2014-10-21,"Tuesday",23,4,"The lapply command 101","http://t.co/xlBPJnsZW7","Steve Pittard",31
"524559602524762113",2014-10-21,"Tuesday",2,1,"7 new R jobs (for October 21st 2014)","http://t.co/cAgDSKFoYl","Tal Galili",4
"524126682009985024",2014-10-20,"Monday",3,0,"The World We Live In #2: To Study Or To Work","http://t.co/St05Zn6PbO","aschinchon",3
"524129213767360512",2014-10-20,"Monday",4,0,"New website","http://t.co/Dy5QW0684M","Nicola Sturaro",4
"524129192867143680",2014-10-20,"Monday",6,3,"R for Developers course","http://t.co/baLlbDLwvA","Nicola Sturaro",12
"524344344858202112",2014-10-20,"Monday",3,0,"meteoForecast 0.43: GFS, NAM, and RAP included","http://t.co/t4AhWRixWG","Oscar Perpiñán Lamigueiro",3
"524129232901771265",2014-10-20,"Monday",3,1,"Chapter 10 | Rcpp: Seamless R and C++ Integration","http://t.co/nFoRhn8Xnc","Quantide | R consultin...",5
"524242689760305152",2014-10-20,"Monday",7,4,"Tiny Data, Approximate Bayesian Computation and the Socks of Karl Broman","http://t.co/jd8uGRrusT","Rasmus Bååth",15
"524175753139597312",2014-10-20,"Monday",2,0,"hts with regressors","http://t.co/CijMBiSZpp","Rob J Hyndman",2
"523999571551059968",2014-10-20,"Monday",3,2,"Estimating a Beta Regression with The Variable Dispersion in R","http://t.co/Q5nePRbCDY","statcompute",7
"524132954713235456",2014-10-20,"Monday",2,1,"littler 0.2.1","http://t.co/7gJOe3UQAO","Thinking inside the box",4
"523914039429038080",2014-10-19,"Sunday",9,1,"Removing Uncited References in a Tex File (with R)","http://t.co/iUj9ZnyWR9","arthur charpentier",11
"523286113142579200",2014-10-18,"Saturday",5,0,"Add An Export Module to Shiny-app for Highcharts Figure","http://t.co/bnTWycwS4A","Huidong Tian",5
"523286133828890624",2014-10-18,"Saturday",5,1,"Design A Bilingual Shiny Application","http://t.co/QPdNlTdeNw","Huidong Tian",7
"523305008414990336",2014-10-18,"Saturday",2,3,"Find the last day of the month","http://t.co/6aCZfhqRhA","Peter Carl",8
"523259734804008960",2014-10-17,"Friday",9,4,"Where do I start using Bioconductor?","http://t.co/ww4Vr3SLee","Fellgernon Bit - rstats",17
"522868369892978690",2014-10-16,"Thursday",2,3,"R User Groups and ""after hours"" Creativity","http://t.co/d7zL6BGZ51","Blog Administrator",8
"522648183306870785",2014-10-16,"Thursday",1,3,"Rules of thumb to predict how long you will live","http://t.co/DXz9Ow5D3Q","dan",7
"522539971635195904",2014-10-16,"Thursday",1,2,"JJ Allaire, the useR! 2014 interview","http://t.co/848r70ALRR","Eduardo Ariño de la Rubia",5
"522570146146054144",2014-10-16,"Thursday",7,3,"Structural “Arbitrage”: Trading the Equity Curve","http://t.co/ebo56QH9mD","Ilya Kipnis",13
"522746336542601216",2014-10-16,"Thursday",0,1,"MilanoR meeting: call for presentations","http://t.co/JfmvkLraDj","MilanoR",2
"522541205200973824",2014-10-16,"Thursday",11,9,"a bootstrap likelihood approach to Bayesian computation","http://t.co/CR9Nq0m3uQ","xi'an",29
"522536200960102402",2014-10-15,"Wednesday",1,2,"splitstackshape V1.4.0 for R","http://t.co/QSVHMiCrPF","Ananda Mahto",5
"522445596741758976",2014-10-15,"Wednesday",7,4,"Introducing Revolution R Open and Revolution R Plus","http://t.co/eo2m7NMJ6F","David Smith",15
"522156181314228224",2014-10-14,"Tuesday",1,1,"analogue 0.14-0 released","http://t.co/dASKqRiPSY","Gavin L. Simpson",3
"521874356368990208",2014-10-14,"Tuesday",2,0,"Spending Seized Assets – A State-by-State Per-capita Comparison in R","http://t.co/CXZxIHhcnK","hrbrmstr",2
"522102084007497728",2014-10-14,"Tuesday",2,1,"The Generalized Lambda Distribution and GLDEX Package for Fitting Financial Return Data - Part 2","http://t.co/P5SBEqJOST","Joseph Rickert",4
"521842880013275136",2014-10-14,"Tuesday",11,8,"Analyze Instagram with R","http://t.co/9XbaCITNhT","julianhi",27
"521860490582953986",2014-10-14,"Tuesday",4,4,"Bioinformatics journals: time from submission to acceptance, revisited","http://t.co/1AsKkkTyed","nsaunders",12
"521934712768458752",2014-10-14,"Tuesday",2,1,"Subset replacement in pqR: Now faster and better","http://t.co/4kSnGGc8fv","Radford Neal",4
"521954843200458752",2014-10-14,"Tuesday",4,3,"ggvis 0.4","http://t.co/zJoLCJNJ7e","winstonchang",10
"521750728197427200",2014-10-13,"Monday",16,12,"Introducing the Reproducible R Toolkit and the checkpoint package","http://t.co/T0evYJngBK","Andrie de Vries",40
"521655376391835648",2014-10-13,"Monday",6,2,"Beautiful Curves: The Harmonograph","http://t.co/WqypGSD9Xm","aschinchon",10
"521805108716134400",2014-10-13,"Monday",23,13,"New Course! A hands-on introduction to statistics with R by A. Conway (Princeton University)","http://t.co/8iGMtWohuH","DataCamp",49
"521758617037320192",2014-10-13,"Monday",18,6,"Hadley Wickham presents dplyr at useR! 2014","http://t.co/AuVjxqrSvu","Eduardo Ariño de la Rubia",30
"521786226882269185",2014-10-13,"Monday",12,10,"dplyr 0.3","http://t.co/dfh0R4K3d4","hadleywickham",32
"521503136406446081",2014-10-13,"Monday",1,2,"Seinfeld streak at GitHub","http://t.co/SuXvWDX0kp","Thinking inside the box",5
"521758603376472065",2014-10-13,"Monday",21,9,"Hadley Wickham’s dplyr tutorial at useR! 2014, Part 1","http://t.co/XF075fiNhy","Tim Phan",39
"521602520733339650",2014-10-13,"Monday",3,3,"Sensitivity and Elasticity of seasonal matrix model","http://t.co/NnD3L9PDCG","tomizono",9
"521242710305292288",2014-10-12,"Sunday",21,5,"When to Use Stacked Barcharts?","http://t.co/J0ciTksR6o","Solomon",31
"521037576853929984",2014-10-11,"Saturday",6,2,"2014 Metabolomic Data Analysis and Visualization Workshop and Tutorials","http://t.co/4xXpfns63s","dgrapov",10
"521037589776580608",2014-10-11,"Saturday",0,2,"2014 UC Davis Proteomics Workshop","http://t.co/SpQqGq2pug","dgrapov",4
"521014905164410881",2014-10-11,"Saturday",38,22,"DataFrame manipulation in R from basics to dplyr","http://t.co/7PPvYPzplZ","grumble10",82
"520803519020797952",2014-10-11,"Saturday",3,3,"RPushbullet 0.1.0 with a lot more awesome","http://t.co/ACGMrjlaxD","Thinking inside the box",9
"520962073098854401",2014-10-11,"Saturday",2,5,"My visits and RDataMining talks in North America","http://t.co/Npe4MRThFl","Yanchang Zhao",12
"520691524074369024",2014-10-10,"Friday",29,35,"14 Reasons Why R is better than Excel","http://t.co/IMnuIWzhas","David Smith",99
"520646241881845761",2014-10-10,"Friday",18,8,"""R for Developers"" free web-book: leave your opinion","http://t.co/9zsXQsOF4l","Nicola Sturaro Sommacal",34
"520147968603586560",2014-10-09,"Thursday",3,1,"In case you missed it: September 2014 Roundup","http://t.co/OpDJMuXfbZ","David Smith",5
"520335421264252928",2014-10-09,"Thursday",0,2,"A Note on Tweedie","http://t.co/v8QUhEHZgO","Joseph Rickert",4
"519930253850865664",2014-10-08,"Wednesday",15,6,"Data analysis the data.table way: introducing DataCamp’s newest course","http://t.co/Fepck7jLAB","DataCamp",27
"519813256932630529",2014-10-08,"Wednesday",0,1,"Efficiently Adding Gabelhouse Lengths and Relative Weights to a data.frame (using dplyr)","http://t.co/AarZZ09W1Q","dogle",2
"519813353720393728",2014-10-08,"Wednesday",3,1,"Plot Me Like a Hurricane (a.k.a. animating historical North Atlantic basin tropical storm tracks)","http://t.co/LgozysNFkK","hrbrmstr",5
"519971786989912064",2014-10-08,"Wednesday",2,3,"Structural “Arbitrage”: a Working Long-History Backtest","http://t.co/7GdmD1J6FF","Ilya Kipnis",8
"519877420225024001",2014-10-08,"Wednesday",2,1,"Slice bivariate densities, or the Joy Division “waterfall plot”","http://t.co/iswqYw82Lw","Robert",4
"519732731391901697",2014-10-08,"Wednesday",6,1,"Fitting Lasso with Julia","http://t.co/j0eVEURr0g","statcompute",8
"519443324550123520",2014-10-07,"Tuesday",4,1,"The World We Live In #1: Obesity And Cells","http://t.co/2W52tCmOLN","aschinchon",6
"519506211876515840",2014-10-07,"Tuesday",3,1,"Part 2 of Who We Are: Society for Judgment and Decision Making (SJDM)","http://t.co/Zye6NRxs73","dan",5
"519366615918325760",2014-10-07,"Tuesday",6,2,"R as a general-purpose language for creating DSLs","http://t.co/UyHKxiq6ay","David Smith",10
"519606921041420288",2014-10-07,"Tuesday",8,3,"Lot of reports with a single click!","http://t.co/dm5HcyXBKD","Enrico Tonini",14
"519537670851026944",2014-10-07,"Tuesday",1,1,"The Generalized Lambda Distribution and GLDEX Package: Fitting Financial Return Data","http://t.co/I3EBoIVtoJ","Joseph Rickert",3
"519546474774818816",2014-10-07,"Tuesday",4,0,"randomness in coin tosses and last digits of prime numbers","http://t.co/zVpzhbbKVV","xi'an",4
"519384153704259585",2014-10-07,"Tuesday",2,1,"The winds of Winter [Bayesian prediction]","http://t.co/z3sAVvxCvU","xi'an",4
"519023038973505536",2014-10-06,"Monday",2,2,"Society for Judgment and Decision Making: Who Are We (Part 1)","http://t.co/7CKRvwTP3z","dan",6
"519148897847898112",2014-10-06,"Monday",0,0,"A bit more fragmented","http://t.co/1cdyFZe5rz","Daniel Marcelino",0
"519200457244160000",2014-10-06,"Monday",1,0,"A Conversation with Joe Cheng at useR! 2014","http://t.co/c427jL0qb1","Eduardo Ariño de la Rubia",1
"519186599645429760",2014-10-06,"Monday",1,0,"Building a DGA Classifier: Part 3, Model Selection","http://t.co/RnEyddFTdb","“Jay Jacobs (@jayjacobs)""",1
"519235673237106688",2014-10-06,"Monday",5,4,"New version of pqR with faster variable lookup, faster subset replacement, and more","http://t.co/mb54TYTlrF","Radford Neal",13
"519004218233860097",2014-10-06,"Monday",2,2,"TBATS with regressors","http://t.co/4b7h7z6PH4","Rob J Hyndman",6
"519219119636226048",2014-10-06,"Monday",2,2,"7 new R jobs (for October 6th 2014)","http://t.co/auo54Y5iMY","Tal Galili",6
"518975235194748928",2014-10-06,"Monday",13,3,"Monte Carlo simulation and resampling methods for social science [book review]","http://t.co/XkmLTP3L8J","xi'an",19
"518766365079924736",2014-10-05,"Sunday",6,3,"By-Group Aggregation in Parallel","http://t.co/jg4f9W6Umj","statcompute",12
"518775137953255424",2014-10-05,"Sunday",12,6,"Bayes models from SAS PROC MIXED in R, post 2","http://t.co/1RpKcOHq2f","Wingfeet",24
"518197604350324736",2014-10-04,"Saturday",11,12,"Introducing miniCRAN: an R package to create a private CRAN repository","http://t.co/CGfLDP0kEY","Andrie de Vries",35
"518513431519825921",2014-10-04,"Saturday",5,4,"What happens if we forget a trivial assumption ?","http://t.co/G8GyjwmHD8","arthur charpentier",13
"517842755649675264",2014-10-03,"Friday",21,8,"Announcing the Publication of Practical Data Science Cookbook","http://t.co/wPBhXUwnnq","Jacquelyn Bengfort",37
"517860360687083520",2014-10-03,"Friday",11,6,"R and Data Science Webinar","http://t.co/78fGN69u9y","Joseph Rickert",23
"517650284059713537",2014-10-02,"Thursday",6,5,"Cross Validation for Kernel Density Estimation","http://t.co/UzfCWWbNyh","arthur charpentier",16
"517469032060968960",2014-10-02,"Thursday",15,11,"New York Times approachably describes Bayesian Statistics","http://t.co/yRasutSQkd","David Smith",37
"517464023017611264",2014-10-02,"Thursday",10,2,"Structured simulation of regression models - simReg package.","http://t.co/5qvqdDIiTy","Educate-R - R",14
"517773552422883329",2014-10-02,"Thursday",1,1,"devtools 1.6","http://t.co/XjEJxTTfqH","hadleywickham",3
"517743345536225281",2014-10-02,"Thursday",4,0,"A Failed Attempt at Backtesting Structural Arbitrage","http://t.co/Bw65rIv7m8","Ilya Kipnis",4
"517698044414799872",2014-10-02,"Thursday",1,0,"Building a DGA Classifer: Part 2, Feature Engineering","http://t.co/e9bqTAQFM0","“Jay Jacobs (@jayjacobs)""",1
"517487912783339520",2014-10-02,"Thursday",0,0,"New fiscal sponsorship agreement with NumFocus foundation","http://t.co/NnnIXblUF0","rOpenSci Blog - R",0
"517584806964912128",2014-10-02,"Thursday",4,1,"Vector Search vs. Binary Search","http://t.co/Z44ZitFQyd","statcompute",6
"517557137799540737",2014-10-02,"Thursday",1,3,"Working with NIfTI images in R","http://t.co/Nj7EkMSWIY","strictlystat",7
"517796222292070401",2014-10-02,"Thursday",0,3,"Find us at Strata Conference and Hadoop World 2014!","http://t.co/TTRE6oEJqp","Vivian S. Zhang",6
"517674163872342016",2014-10-02,"Thursday",2,1,"R Crash Course, 4/11 October 2014","http://t.co/zouuRKVCOl","wuertz",4
"517773536350314496",2014-10-02,"Thursday",3,3,"Shiny 0.10.2","http://t.co/tNGGQfug7D","Yihui Xie",9
"517272785068883969",2014-10-01,"Wednesday",8,3,"Generating Hurricanes with a Markov Spatial Process","http://t.co/fk8eeQLlQS","arthur charpentier",14
"517357040973275136",2014-10-01,"Wednesday",1,0,"Complex Domain Coloring","http://t.co/DmmKuWB5a6","aschinchon",1
"517435085239234560",2014-10-01,"Wednesday",0,0,"Got a ticket for the runoff?","http://t.co/vzRXCdbNWv","Daniel Marcelino",0
"517169578107879424",2014-10-01,"Wednesday",6,3,"Building a DGA Classifier: Part 1, Data Preparation","http://t.co/xbKlCzQhki","“Jay Jacobs (@jayjacobs)""",12
"517143157822066688",2014-10-01,"Wednesday",8,4,"Additional tips for structuring an individual-based model in R","http://t.co/jdLLYNGN1Z","Marc in the box",16
"517115467077394433",2014-10-01,"Wednesday",15,15,"Install R in Android, via GNURoot -no root required!","http://t.co/5WE12HyosG","mareviv",45
"517311768998064128",2014-10-01,"Wednesday",3,2,"Transparent hurricane paths in R","http://t.co/hlBat1kwjg","Robert",7
"516753074291875840",2014-09-30,"Tuesday",0,0,"A majority victory is not that impossible","http://t.co/TvEyU4sFBz","Daniel Marcelino",0
"516797112697110528",2014-09-30,"Tuesday",25,8,"Video introduction to data manipulation with dplyr","http://t.co/uAdiS0GZHD","David Smith",41
"516774456518144000",2014-09-30,"Tuesday",9,2,"Data management with ShinyApps.io","http://t.co/YiLNYIueSS","Garrett.Grolemund",13
"516774470321594369",2014-09-30,"Tuesday",1,0,"Registration now open for Master R Developer workshop in San Francisco","http://t.co/DnCT4o9e24","Garrett.Grolemund",1
"517008509104562176",2014-09-30,"Tuesday",2,1,"Structural Arb Analysis and Portfolio Management Functionality in R","http://t.co/E2DvIHqt55","Ilya Kipnis",4
"517011077830545409",2014-09-30,"Tuesday",13,6,"Why are we still teaching T-tests?","http://t.co/fksUET2v73","Joseph Rickert",25
"516912307759108096",2014-09-30,"Tuesday",1,1,"Rcpp 0.11.3","http://t.co/Cmv4AQ5gDE","Thinking inside the box",3
"516576915029622785",2014-09-29,"Monday",17,8,"Ramarro: ""R for Developers"" free (web) book","http://t.co/W4wWyehJDz","Andrea Spanò",33
"516711729867149312",2014-09-29,"Monday",6,2,"R package for Computational Actuarial Science","http://t.co/PzvhvmawAY","arthur charpentier",10
"516444798178185216",2014-09-29,"Monday",13,3,"Back to square one  – R and RStudio installation","http://t.co/HbnhWIx7nN","beckmw",19
"516540432193314818",2014-09-29,"Monday",21,6,"Machine learning with R &amp; Advanced R programming course","http://t.co/Li6aVcP3SZ","BNOSAC - Belgium Netwo...",33
"516404516053217280",2014-09-29,"Monday",9,3,"Updated dplyr Examples","http://t.co/8kgpXEadBo","dogle",15
"516544183968878593",2014-09-29,"Monday",3,2,"jsonlite 0.9.12: now even lighter and faster","http://t.co/W3ju1f71SN","Jeroen Ooms",7
"516498897229717504",2014-09-29,"Monday",2,2,"Row Search in Parallel","http://t.co/Cow5hZAENl","statcompute",6
"516508977664778240",2014-09-29,"Monday",10,1,"future of computational statistics","http://t.co/HyORQ2dfEM","xi'an",12
"516366787101724672",2014-09-28,"Sunday",7,2,"Deep Down Below - Using in-database analytics from within Tableau (with MADlib)","http://t.co/wAfbS4ck9y","Data * Science + R",11
"516035847343177730",2014-09-28,"Sunday",16,2,"A book about some important bits of R","http://t.co/ov4TFmbJcW","Derek Jones",20
"516174252110671872",2014-09-28,"Sunday",10,7,"Exploring Mangalyaan tweets with R","http://t.co/CWrbx3SFzx","rdabbler",24
"516281207043002369",2014-09-28,"Sunday",4,4,"Stage abundances, eigenvector of population matrix","http://t.co/G2HomdG756","tomizono",12
"516130213374078976",2014-09-28,"Sunday",7,3,"Canned Regular Expressions: qdapRegex 0.1.2 on CRAN","http://t.co/cJiIkCh0C8","tylerrinker",13
"515982986362105856",2014-09-27,"Saturday",3,0,"Error propagation based on interval arithmetics","http://t.co/nXLEZSKCBO","anspiess",3
